# Simulation data for case studies in the paper "Distributed Stability Certification and Control from Local Data"
# LQR computation for a linearized helicopter model

# -------------------------------------------------

# A
# Type: matrix
# Dimension: 8 x 8
-4.12e+00 -1.74e+00 -3.21e+00 -1.01e+01 4.77e+00 -1.89e+00 1.85e+01 -5.52e+00 

# -------------------------------------------------

# Matrix A13
# Dimension: 8 x 8
0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
-0.00e+00 -0.00e+00 -0.00e+00 -0.00e+00 -0.00e+00 -0.00e+00 -0.00e+00 -0.00e+00 
0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
-0.00e+00 -0.00e+00 -0.00e+00 -0.00e+00 -0.00e+00 -0.00e+00 -0.00e+00 -0.00e+00 
-0.00e+00 -0.00e+00 -0.00e+00 -0.00e+00 -0.00e+00 -0.00e+00 -0.00e+00 -0.00e+00 
0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
-0.00e+00 -0.00e+00 -0.00e+00 -0.00e+00 -0.00e+00 -0.00e+00 -0.00e+00 -0.00e+00 
0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 

# -------------------------------------------------

# Matrix A14
# Dimension: 8 x 8
-5.45e-01 -6.34e-01 -1.12e+00 2.40e+01 -6.08e+00 2.18e+00 -4.02e+01 -8.49e-01 
1.41e+00 1.63e+00 2.89e+00 -6.19e+01 1.57e+01 -5.61e+00 1.04e+02 2.19e+00 
-2.74e-01 -3.18e-01 -5.62e-01 1.20e+01 -3.05e+00 1.09e+00 -2.02e+01 -4.26e-01 
1.36e-01 1.58e-01 2.80e-01 -5.99e+00 1.52e+00 -5.43e-01 1.00e+01 2.12e-01 
-9.22e-02 -1.07e-01 -1.89e-01 4.06e+00 -1.03e+00 3.68e-01 -6.79e+00 -1.43e-01 
-4.69e-01 -5.45e-01 -9.63e-01 2.06e+01 -5.23e+00 1.87e+00 -3.45e+01 -7.30e-01 
1.80e-02 2.09e-02 3.69e-02 -7.91e-01 2.00e-01 -7.17e-02 1.32e+00 2.80e-02 
-1.05e-01 -1.22e-01 -2.16e-01 4.62e+00 -1.17e+00 4.19e-01 -7.73e+00 -1.63e-01 

# -------------------------------------------------

# Matrix A15
# Dimension: 8 x 8
0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
-0.00e+00 -0.00e+00 -0.00e+00 -0.00e+00 -0.00e+00 -0.00e+00 -0.00e+00 -0.00e+00 
0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
-0.00e+00 -0.00e+00 -0.00e+00 -0.00e+00 -0.00e+00 -0.00e+00 -0.00e+00 -0.00e+00 
0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
-0.00e+00 -0.00e+00 -0.00e+00 -0.00e+00 -0.00e+00 -0.00e+00 -0.00e+00 -0.00e+00 
0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
-0.00e+00 -0.00e+00 -0.00e+00 -0.00e+00 -0.00e+00 -0.00e+00 -0.00e+00 -0.00e+00 

# -------------------------------------------------

# Matrix A16
# Dimension: 8 x 8
1.91e+00 4.06e-02 2.07e+00 -1.97e+01 3.43e+00 -3.68e-01 2.86e+01 -2.39e+00 
-3.07e+00 -6.51e-02 -3.32e+00 3.16e+01 -5.49e+00 5.90e-01 -4.59e+01 3.84e+00 
6.86e-01 1.46e-02 7.43e-01 -7.08e+00 1.23e+00 -1.32e-01 1.03e+01 -8.59e-01 
-3.06e-01 -6.50e-03 -3.32e-01 3.16e+00 -5.48e-01 5.88e-02 -4.58e+00 3.83e-01 
6.57e-01 1.40e-02 7.12e-01 -6.77e+00 1.18e+00 -1.26e-01 9.84e+00 -8.22e-01 
-5.05e-01 -1.07e-02 -5.47e-01 5.21e+00 -9.05e-01 9.71e-02 -7.56e+00 6.32e-01 
9.42e-02 2.00e-03 1.02e-01 -9.72e-01 1.69e-01 -1.81e-02 1.41e+00 -1.18e-01 
-1.19e-02 -2.52e-04 -1.29e-02 1.22e-01 -2.13e-02 2.28e-03 -1.78e-01 1.48e-02 

# -------------------------------------------------

